player1,player2,winner,total_moves,player1_avg_time,player2_avg_time,timestamp,game_length_category
MCTS-500,DQN,player2,110,0.4702028838070956,0.0015984231775457,2025-12-15T18:21:24.745965,Long
DQN,MCTS-500,player1,17,0.0012050469716389,1.0161633789539335,2025-12-15T18:21:32.888631,Short
MCTS-500,DQN,player1,107,0.4055923400101838,0.0016261046787477,2025-12-15T18:21:54.883799,Long
DQN,MCTS-500,player1,129,0.0016069742349477,0.3914972841739654,2025-12-15T18:22:20.047285,Long
MCTS-500,DQN,player1,115,0.4449573138664509,0.0016507474999678,2025-12-15T18:22:45.957851,Long
DQN,MCTS-500,player1,15,0.001737892627716,1.191768748419625,2025-12-15T18:22:54.314136,Short
MCTS-500,DQN,player1,109,0.4613257668235085,0.001674422511348,2025-12-15T18:23:19.790247,Long
DQN,MCTS-500,player1,15,0.0013392269611358,0.8673575265066964,2025-12-15T18:23:25.877827,Short
MCTS-500,DQN,player1,97,0.614401997352133,0.001730998357137,2025-12-15T18:23:56.072370,Medium
DQN,MCTS-500,player1,17,0.0014163388146294,0.7893321216106415,2025-12-15T18:24:02.400319,Short
MCTS-500,DQN,player2,124,0.4029481410980224,0.00156396050607,2025-12-15T18:24:27.488037,Long
Hybrid,MCTS-500,player1,13,0.2535826138087681,0.9063706000645956,2025-12-15T18:24:34.702023,Short
MCTS-500,Hybrid,player2,16,0.8470785021781921,0.3225272893905639,2025-12-15T18:24:44.058870,Short
Hybrid,MCTS-500,player1,15,0.2602705359458923,0.910926001412528,2025-12-15T18:24:52.519110,Short
MCTS-500,Hybrid,player2,24,0.9929320414861044,0.4036787350972493,2025-12-15T18:25:09.280010,Short
Hybrid,MCTS-500,player1,13,0.2749607903616769,1.0850167274475098,2025-12-15T18:25:17.716483,Short
MCTS-500,Hybrid,player2,12,0.7206550041834513,0.2640877564748128,2025-12-15T18:25:23.626535,Short
Hybrid,MCTS-500,player1,17,0.2923040125105116,1.1100236177444458,2025-12-15T18:25:35.137460,Short
MCTS-500,Hybrid,player2,14,0.8677295616694859,0.3121838910239083,2025-12-15T18:25:43.398438,Short
Hybrid,MCTS-500,player1,11,0.2802290916442871,1.117915678024292,2025-12-15T18:25:50.669392,Short
MCTS-500,Hybrid,player2,14,0.7755004678453717,0.2967691762106759,2025-12-15T18:25:58.175279,Short
Hybrid,MCTS-500,player1,19,0.2676697492599487,0.8846612241533067,2025-12-15T18:26:08.815034,Short
MCTS-500,Hybrid,player2,12,0.921465833981832,0.2856866121292114,2025-12-15T18:26:16.059951,Short
Hybrid,MCTS-500,player1,17,0.292944245868259,0.9502548575401306,2025-12-15T18:26:26.299138,Short
MCTS-500,Hybrid,player2,16,0.9333835542201996,0.3423420488834381,2025-12-15T18:26:36.505515,Short
Hybrid,MCTS-500,player1,25,0.3305787673363319,1.1434051394462583,2025-12-15T18:26:54.524984,Short
MCTS-500,Hybrid,player2,14,0.873713493347168,0.3400905472891671,2025-12-15T18:27:03.022613,Short
Hybrid,MCTS-500,player1,13,0.2579328332628522,0.993806759516398,2025-12-15T18:27:10.793514,Short
MCTS-500,Hybrid,player2,18,0.6956155300140381,0.284508572684394,2025-12-15T18:27:19.614631,Short
Hybrid,MCTS-500,player1,15,0.3009860813617706,0.9882635389055524,2025-12-15T18:27:28.940365,Short
MCTS-500,Hybrid,player2,12,0.6621158917744955,0.2564838329950968,2025-12-15T18:27:34.453943,Short
Hybrid,MCTS-500,player1,15,0.2851935923099518,0.9299443108694894,2025-12-15T18:27:43.246125,Short
MCTS-500,Hybrid,player2,16,0.7528552711009979,0.3014693558216095,2025-12-15T18:27:51.683929,Short
Hybrid,MCTS-500,player1,13,0.2609427997044155,1.0541527271270752,2025-12-15T18:27:59.836445,Short
MCTS-500,Hybrid,player2,12,0.8926105499267578,0.2988492647806803,2025-12-15T18:28:06.985204,Short
Hybrid,MCTS-500,player1,17,0.2801013522677951,1.061844438314438,2025-12-15T18:28:18.002390,Short
MCTS-500,Hybrid,player2,14,0.9233722686767578,0.2895186288016183,2025-12-15T18:28:26.493685,Short
Hybrid,MCTS-500,player1,23,0.3422429760297139,1.10626127503135,2025-12-15T18:28:42.769475,Short
MCTS-500,Hybrid,player2,12,0.7192269961039225,0.2518734534581502,2025-12-15T18:28:48.600347,Short
Hybrid,MCTS-500,player1,19,0.2687848091125488,0.9084811210632324,2025-12-15T18:28:59.465568,Short
MCTS-500,Hybrid,player2,14,0.6506226403372628,0.3263044357299804,2025-12-15T18:29:06.305083,Short
Hybrid,MCTS-500,player1,25,0.3118988734025221,0.9586980740229288,2025-12-15T18:29:21.864723,Short
MCTS-500,Hybrid,player2,14,0.803213255746024,0.3443095002855573,2025-12-15T18:29:29.897383,Short
Hybrid,MCTS-500,player1,15,0.3352420628070831,1.0594059058598109,2025-12-15T18:29:39.997765,Short
MCTS-500,Hybrid,player2,14,0.8312399046761649,0.2980531624385288,2025-12-15T18:29:47.902816,Short
AlphaBeta,MCTS-500,player1,9,0.460023832321167,1.0665448904037476,2025-12-15T17:58:13.135063,Short
MCTS-500,AlphaBeta,player2,10,0.9399278163909912,0.9807148456573488,2025-12-15T17:58:22.740390,Short
AlphaBeta,MCTS-500,player1,9,0.5470789909362793,0.8945833444595337,2025-12-15T17:58:29.054118,Short
MCTS-500,AlphaBeta,player2,10,0.6329631328582763,0.986986494064331,2025-12-15T17:58:37.153866,Short
AlphaBeta,MCTS-500,player1,9,0.4731671810150146,0.5549705624580383,2025-12-15T17:58:41.741107,Short
MCTS-500,AlphaBeta,player2,12,0.8065669139226278,1.110752781232198,2025-12-15T17:58:53.248702,Short
AlphaBeta,MCTS-500,player1,9,0.4748527526855469,1.059054434299469,2025-12-15T17:58:59.861205,Short
MCTS-500,AlphaBeta,player2,10,0.9992644786834716,1.1104165077209474,2025-12-15T17:59:10.410815,Short
AlphaBeta,MCTS-500,player1,9,0.5344323635101318,0.7725076675415039,2025-12-15T17:59:16.174052,Short
MCTS-500,AlphaBeta,player2,10,0.8965587615966797,0.9115090370178224,2025-12-15T17:59:25.214391,Short
AlphaBeta,MCTS-500,player1,11,0.6385192076365153,0.9996953964233398,2025-12-15T17:59:34.044995,Short
MCTS-500,AlphaBeta,player2,10,0.615125036239624,0.93229923248291,2025-12-15T17:59:41.784216,Short
AlphaBeta,MCTS-500,player1,9,0.4596316814422607,1.2948428988456726,2025-12-15T17:59:49.263347,Short
MCTS-500,AlphaBeta,player2,10,0.7856428623199463,0.9010399341583252,2025-12-15T17:59:57.697341,Short
AlphaBeta,MCTS-500,player1,11,0.9264585177103678,0.8775059223175049,2025-12-15T18:00:07.643621,Short
MCTS-500,AlphaBeta,player2,10,0.801124382019043,0.7622249603271485,2025-12-15T18:00:15.460368,Short
AlphaBeta,MCTS-500,player1,9,0.4928698062896728,1.0460102558135986,2025-12-15T18:00:22.109795,Short
MCTS-500,AlphaBeta,player2,10,0.7606615543365478,0.9582527160644532,2025-12-15T18:00:30.704935,Short
AlphaBeta,MCTS-500,player1,9,0.4769786357879638,1.0979965925216677,2025-12-15T18:00:37.481814,Short
MCTS-500,AlphaBeta,player2,12,0.8865437110265096,1.069756825764974,2025-12-15T18:00:49.220187,Short
AlphaBeta,MCTS-500,player1,9,0.5447335243225098,0.956934928894043,2025-12-15T18:00:55.773659,Short
MCTS-500,AlphaBeta,player2,12,0.6208996772766113,0.9688820838928224,2025-12-15T18:01:05.313828,Short
AlphaBeta,MCTS-500,player1,9,0.4922584056854248,0.6058571934700012,2025-12-15T18:01:10.199582,Short
MCTS-500,AlphaBeta,player2,10,0.784409475326538,0.8880663871765136,2025-12-15T18:01:18.563575,Short
AlphaBeta,MCTS-500,player1,9,0.5548474788665771,1.0504834055900574,2025-12-15T18:01:25.539746,Short
MCTS-500,AlphaBeta,player2,10,0.8866068840026855,1.017290258407593,2025-12-15T18:01:35.061296,Short
AlphaBeta,MCTS-500,player1,9,0.5457463264465332,1.1358412504196167,2025-12-15T18:01:42.333392,Short
MCTS-500,AlphaBeta,player2,10,0.8407352447509766,1.0916184902191162,2025-12-15T18:01:51.997281,Short
AlphaBeta,MCTS-500,player1,9,0.6485763549804687,0.9430058002471924,2025-12-15T18:01:59.013777,Short
MCTS-500,AlphaBeta,player2,10,1.083125638961792,0.9210114002227784,2025-12-15T18:02:09.035061,Short
AlphaBeta,MCTS-500,player1,9,0.4823574066162109,1.228098452091217,2025-12-15T18:02:16.360389,Short
MCTS-500,AlphaBeta,player2,10,0.8733851909637451,1.3663615226745605,2025-12-15T18:02:27.559122,Short
AlphaBeta,MCTS-500,player1,9,0.5022833824157715,1.2402759194374084,2025-12-15T18:02:35.033232,Short
MCTS-500,AlphaBeta,player2,10,0.8009027481079102,0.8515207290649414,2025-12-15T18:02:43.295350,Short
DQN,Minimax,player2,12,0.0015644232432047,0.9237945079803468,2025-12-15T18:02:48.849585,Short
Minimax,DQN,player1,9,0.510584545135498,0.0014587044715881,2025-12-15T18:02:51.409339,Short
DQN,Minimax,player2,12,0.0013590653737386,0.9208647012710572,2025-12-15T18:02:56.944219,Short
Minimax,DQN,player1,9,0.5106496810913086,0.0012065768241882,2025-12-15T18:02:59.504896,Short
DQN,Minimax,player2,12,0.0011519193649291,0.9313387870788574,2025-12-15T18:03:05.099840,Short
Minimax,DQN,player1,9,0.51201491355896,0.0013014078140258,2025-12-15T18:03:07.667575,Short
DQN,Minimax,player2,12,0.0012483596801757,0.9230759541193644,2025-12-15T18:03:13.213521,Short
Minimax,DQN,player1,9,0.500382661819458,0.0010480284690856,2025-12-15T18:03:15.720640,Short
DQN,Minimax,player2,12,0.0014205773671468,0.9169894456863404,2025-12-15T18:03:21.231100,Short
Minimax,DQN,player1,9,0.5227729797363281,0.0009514093399047,2025-12-15T18:03:23.848771,Short
DQN,Minimax,player2,12,0.0012678702672322,0.9304620822270712,2025-12-15T18:03:29.439728,Short
Minimax,DQN,player1,9,0.5105966091156006,0.0014615058898925,2025-12-15T18:03:31.999560,Short
DQN,Minimax,player2,12,0.0012075503667195,0.9206163088480632,2025-12-15T18:03:37.532567,Short
Minimax,DQN,player1,9,0.5147377014160156,0.0019212365150451,2025-12-15T18:03:40.113940,Short
DQN,Minimax,player2,12,0.0014677047729492,0.9146665334701538,2025-12-15T18:03:45.611317,Short
Minimax,DQN,player1,9,0.5068736553192139,0.0017075538635253,2025-12-15T18:03:48.153044,Short
DQN,Minimax,player2,12,0.0019636154174804,0.9202651182810464,2025-12-15T18:03:53.689012,Short
Minimax,DQN,player1,9,0.507395601272583,0.0015313029289245,2025-12-15T18:03:56.232115,Short
DQN,Minimax,player2,12,0.0015246470769246,0.8944043715794882,2025-12-15T18:04:01.608208,Short
Minimax,DQN,player1,9,0.4932520866394043,0.0014193654060363,2025-12-15T18:04:04.081883,Short
DQN,Minimax,player2,12,0.0013653437296549,0.8910141785939535,2025-12-15T18:04:09.436160,Short
Minimax,DQN,player1,9,0.504378366470337,0.001408576965332,2025-12-15T18:04:11.966235,Short
DQN,Minimax,player2,12,0.0014280478159586,0.91044286886851,2025-12-15T18:04:17.437460,Short
Minimax,DQN,player1,9,0.4991786956787109,0.0020030736923217,2025-12-15T18:04:19.941366,Short
DQN,Minimax,player2,12,0.0016151666641235,0.8972313006718954,2025-12-15T18:04:25.337515,Short
Minimax,DQN,player1,9,0.4993814468383789,0.0015602707862854,2025-12-15T18:04:27.842752,Short
DQN,Minimax,player2,12,0.0011224746704101,0.8887346585591634,2025-12-15T18:04:33.181894,Short
Minimax,DQN,player1,9,0.4960168838500977,0.0017794370651245,2025-12-15T18:04:35.669097,Short
DQN,Minimax,player2,12,0.0014179547627766,0.9052867889404296,2025-12-15T18:04:41.110807,Short
Minimax,DQN,player1,9,0.4921445846557617,0.0018832087516784,2025-12-15T18:04:43.579062,Short
DQN,Minimax,player2,12,0.0014799038569132,0.892681360244751,2025-12-15T18:04:48.945272,Short
Minimax,DQN,player1,9,0.4941399574279785,0.0015274882316589,2025-12-15T18:04:51.423201,Short
DQN,Minimax,player2,12,0.0016865332921346,0.8895184199015299,2025-12-15T18:04:56.770431,Short
Minimax,DQN,player1,9,0.4884279727935791,0.0015726685523986,2025-12-15T18:04:59.218862,Short
Hybrid,Minimax,player2,36,0.1870448986689249,1.2922886212666829,2025-12-15T18:05:25.848963,Short
Minimax,Hybrid,player1,27,1.063067878995623,0.1095916307889498,2025-12-15T18:05:42.157695,Short
Hybrid,Minimax,player2,22,0.3049374927173961,1.0414871302517978,2025-12-15T18:05:56.972519,Short
Minimax,Hybrid,player1,27,1.060538649559021,0.1053551343771127,2025-12-15T18:06:13.190778,Short
Hybrid,Minimax,player2,24,0.1763233343760172,1.44465970993042,2025-12-15T18:06:32.643729,Short
Minimax,Hybrid,player1,27,1.0576006174087524,0.1023586713350736,2025-12-15T18:06:48.781856,Short
Hybrid,Minimax,player1,31,0.2395682036876678,1.0842605590820311,2025-12-15T18:07:08.880927,Short
Minimax,Hybrid,player1,27,1.0401888745171683,0.1017039188971886,2025-12-15T18:07:24.766295,Short
Hybrid,Minimax,player2,24,0.1088622212409973,1.305950919787089,2025-12-15T18:07:41.745129,Short
Minimax,Hybrid,player1,27,1.0374472311564855,0.1012586813706618,2025-12-15T18:07:57.589456,Short
Hybrid,Minimax,player2,44,0.2422537803649902,1.32286845554005,2025-12-15T18:08:32.026350,Short
Minimax,Hybrid,player1,27,1.0504583631243023,0.1017571045802189,2025-12-15T18:08:48.056198,Short
Hybrid,Minimax,player2,20,0.2268544435501098,1.0580642223358154,2025-12-15T18:09:00.905384,Short
Minimax,Hybrid,player1,27,1.0480945621218,0.1029600546910212,2025-12-15T18:09:16.917791,Short
Hybrid,Minimax,player2,24,0.1573742826779683,1.454663077990214,2025-12-15T18:09:36.262240,Short
Minimax,Hybrid,player1,27,1.0403608254023962,0.1027850187741793,2025-12-15T18:09:52.163496,Short
Hybrid,Minimax,player2,20,0.2456618309020996,0.9984458208084106,2025-12-15T18:10:04.606174,Short
Minimax,Hybrid,player1,27,1.0429803473608834,0.1058887701768141,2025-12-15T18:10:20.585036,Short
Hybrid,Minimax,player2,48,0.2572334706783294,1.3864044447739918,2025-12-15T18:11:00.034559,Short
Minimax,Hybrid,player1,27,1.040269204548427,0.1054187554579514,2025-12-15T18:11:15.971883,Short
Hybrid,Minimax,player2,36,0.2623933023876614,1.2727486160066392,2025-12-15T18:11:43.606624,Short
Minimax,Hybrid,player1,27,1.0425142730985368,0.1010502301729642,2025-12-15T18:11:59.516601,Short
Hybrid,Minimax,player1,31,0.2462633401155471,1.0819617589314778,2025-12-15T18:12:19.686241,Short
Minimax,Hybrid,player1,27,1.0403647593089511,0.1015719450437105,2025-12-15T18:12:35.573320,Short
Hybrid,Minimax,player2,16,0.2187191545963287,1.0448153614997864,2025-12-15T18:12:45.683064,Short
Minimax,Hybrid,player1,27,1.0393399851662772,0.1012980387761042,2025-12-15T18:13:01.552389,Short
Hybrid,Minimax,player2,24,0.1097876032193501,1.3106680909792583,2025-12-15T18:13:18.599571,Short
Minimax,Hybrid,player1,27,1.045759184019906,0.10324188379141,2025-12-15T18:13:34.583942,Short
Hybrid,Minimax,player2,20,0.243097186088562,1.0203853130340577,2025-12-15T18:13:47.219297,Short
Minimax,Hybrid,player1,27,1.0444860288075035,0.10569900732774,2025-12-15T18:14:03.219279,Short
Hybrid,Minimax,player2,22,0.1115871126001531,1.0744558030908755,2025-12-15T18:14:16.266295,Short
Minimax,Hybrid,player1,27,1.0446952411106654,0.1109307729280912,2025-12-15T18:14:32.335168,Short
Hybrid,Minimax,player2,16,0.187976986169815,1.1359239220619202,2025-12-15T18:14:42.928436,Short
Minimax,Hybrid,player1,27,1.031855923788888,0.1054533628317026,2025-12-15T18:14:58.745892,Short
AlphaBeta,Minimax,player1,69,1.8398175648280557,0.9185111592797672,2025-12-15T17:59:42.215289,Medium
Minimax,AlphaBeta,player1,17,1.0759776168399386,1.1697232723236084,2025-12-15T18:00:01.259012,Short
AlphaBeta,Minimax,player1,69,1.875257022040231,0.9369468408472398,2025-12-15T18:01:38.752963,Medium
Minimax,AlphaBeta,player1,23,1.0405930876731873,1.049946438182484,2025-12-15T18:02:02.789491,Short
AlphaBeta,Minimax,player1,57,1.949704729277512,1.0120254584721156,2025-12-15T18:03:27.670835,Medium
Minimax,AlphaBeta,player1,23,1.0292467872301738,1.0517734614285557,2025-12-15T18:03:51.593869,Short
AlphaBeta,Minimax,player1,69,1.8276383263724192,0.9143625077079324,2025-12-15T18:05:26.650111,Medium
Minimax,AlphaBeta,player1,17,1.0565765168931749,1.147097498178482,2025-12-15T18:05:45.337139,Short
AlphaBeta,Minimax,player1,69,1.8341108390263148,0.9149197900996489,2025-12-15T18:07:20.644232,Medium
Minimax,AlphaBeta,player1,23,1.0126442114512126,1.0141783627596768,2025-12-15T18:07:43.956181,Short
AlphaBeta,Minimax,player1,69,1.8342407839638848,0.9123874131370994,2025-12-15T18:09:19.181041,Medium
Minimax,AlphaBeta,player1,23,1.0035540064175923,1.0177222381938589,2025-12-15T18:09:42.418634,Short
AlphaBeta,Minimax,player1,69,1.8185611588614328,0.9151555510128244,2025-12-15T18:11:17.185740,Medium
Minimax,AlphaBeta,player1,23,1.001237392425537,1.0125719850713557,2025-12-15T18:11:40.339417,Short
AlphaBeta,Minimax,player1,69,1.8109869275774275,0.904781369601979,2025-12-15T18:13:14.490241,Medium
Minimax,AlphaBeta,player1,23,1.009292741616567,1.029735088348389,2025-12-15T18:13:37.929795,Short
AlphaBeta,Minimax,player1,69,1.8258473805018836,0.9104135597453398,2025-12-15T18:15:12.792192,Medium
Minimax,AlphaBeta,player1,23,0.984538515408834,0.991493593562733,2025-12-15T18:15:35.516273,Short
AlphaBeta,Minimax,player2,58,1.3291670371746194,1.3610019848264496,2025-12-15T18:16:53.532782,Medium
Minimax,AlphaBeta,player1,35,1.428148004743788,1.1900285552529728,2025-12-15T18:17:39.471197,Short
AlphaBeta,Minimax,player2,178,1.8518933178333756,1.6023033522488026,2025-12-15T18:22:46.900489,Long
Minimax,AlphaBeta,player1,23,0.973008155822754,0.9754525964910332,2025-12-15T18:23:09.307629,Short
AlphaBeta,Minimax,player2,176,1.9096147065812887,1.599300503730774,2025-12-15T18:28:18.106923,Long
Minimax,AlphaBeta,player1,23,0.970656176408132,0.987796046517112,2025-12-15T18:28:40.620554,Short
AlphaBeta,Minimax,player2,62,1.6278313436815817,1.3798608779907229,2025-12-15T18:30:13.861559,Medium
Minimax,AlphaBeta,player1,23,0.9290510813395182,0.9343922354958274,2025-12-15T18:30:35.288487,Short
AlphaBeta,Minimax,player2,66,1.67613799644239,1.3050872340346829,2025-12-15T18:32:13.670502,Medium
Minimax,AlphaBeta,player1,23,0.9835103352864584,0.9727585315704346,2025-12-15T18:32:36.175097,Short
AlphaBeta,Minimax,player2,62,1.5744853558078888,1.2821293953926332,2025-12-15T18:34:04.733201,Medium
Minimax,AlphaBeta,player1,49,1.248998336791992,1.0362512667973836,2025-12-15T18:35:00.828190,Short
AlphaBeta,Minimax,player2,66,1.3444757317051743,1.3087461789449055,2025-12-15T18:36:28.389253,Medium
Minimax,AlphaBeta,player1,49,1.2423580837249757,1.0355550746122997,2025-12-15T18:37:24.303636,Short
AlphaBeta,Minimax,player2,66,1.3449611808314468,1.3096181334871235,2025-12-15T18:38:51.910029,Medium
Minimax,AlphaBeta,player1,49,1.2364077854156494,1.0254810651143391,2025-12-15T18:39:47.431770,Short
Greedy,Hybrid,player1,69,0.0002853666033063,0.2815150723737828,2025-12-15T18:39:57.017922,Medium
Hybrid,Greedy,player1,45,0.4224789971890657,8.251450278542258e-05,2025-12-15T18:40:06.738289,Short
Greedy,Hybrid,player2,78,0.0003630136832212,0.213165955665784,2025-12-15T18:40:15.070551,Medium
Hybrid,Greedy,player2,26,0.1253815797659067,0.0002401241889366,2025-12-15T18:40:16.703633,Short
Greedy,Hybrid,player2,54,0.0003787146674262,0.2271073306048358,2025-12-15T18:40:22.846843,Medium
Hybrid,Greedy,player1,33,0.1176972669713637,0.0004431754350662,2025-12-15T18:40:24.854788,Short
Greedy,Hybrid,player2,54,0.0003613101111518,0.2286391169936568,2025-12-15T18:40:31.037799,Medium
Hybrid,Greedy,player1,21,0.2247400067069313,0.0002546787261962,2025-12-15T18:40:33.514904,Short
Greedy,Hybrid,player2,68,0.0002285662819357,0.2804943884120268,2025-12-15T18:40:43.068437,Medium
Hybrid,Greedy,player1,33,0.1631598051856546,0.0002262145280838,2025-12-15T18:40:45.847324,Short
Greedy,Hybrid,player2,58,0.0001574713608314,0.2620804803124789,2025-12-15T18:40:53.458108,Medium
Hybrid,Greedy,player1,29,0.1989936987559,0.0001446860177176,2025-12-15T18:40:56.446590,Short
Greedy,Hybrid,player2,68,0.0001054651596966,0.2865308663424323,2025-12-15T18:41:06.194800,Medium
Hybrid,Greedy,player1,21,0.2184416814283891,5.5861473083496096e-05,2025-12-15T18:41:08.599341,Short
Greedy,Hybrid,player2,66,0.0002314827658913,0.2748943097663648,2025-12-15T18:41:17.681643,Medium
Hybrid,Greedy,player1,37,0.2756772417771189,0.0002613729900783,2025-12-15T18:41:22.925286,Short
Greedy,Hybrid,player2,88,0.0003609819845719,0.1681419665163213,2025-12-15T18:41:30.346208,Medium
Hybrid,Greedy,player2,28,0.1033904552459716,0.0001835823059082,2025-12-15T18:41:31.796245,Short
Greedy,Hybrid,player2,54,0.0003344217936197,0.2199872511404532,2025-12-15T18:41:37.745967,Medium
Hybrid,Greedy,player1,23,0.1726002097129821,0.0001062696630304,2025-12-15T18:41:39.820442,Short
Greedy,Hybrid,player2,54,0.0002219235455548,0.220594565073649,2025-12-15T18:41:45.785724,Medium
Hybrid,Greedy,player1,71,0.1817447278234693,0.0002085277012416,2025-12-15T18:41:52.337469,Medium
Greedy,Hybrid,player2,68,0.0003267456503475,0.2854352418114157,2025-12-15T18:42:02.057020,Medium
Hybrid,Greedy,player1,49,0.2567906188964843,0.0001395344734191,2025-12-15T18:42:08.485880,Short
Greedy,Hybrid,player2,54,0.000195132361518,0.2227244112226698,2025-12-15T18:42:14.509910,Medium
Hybrid,Greedy,player2,24,0.0868414839108785,0.0002127091089884,2025-12-15T18:42:15.555084,Short
Greedy,Hybrid,player2,68,0.000333218013539,0.2747345952426686,2025-12-15T18:42:24.910049,Medium
Hybrid,Greedy,player1,71,0.151864382955763,0.0001814842224121,2025-12-15T18:42:30.390423,Medium
Greedy,Hybrid,player2,94,0.0004647285380262,0.2594434098994478,2025-12-15T18:42:42.609266,Medium
Hybrid,Greedy,player1,45,0.4170872335848601,0.000275427644903,2025-12-15T18:42:52.209379,Short
Greedy,Hybrid,player2,54,0.0002605296947337,0.2101186204839635,2025-12-15T18:42:57.892233,Medium
Hybrid,Greedy,player1,75,0.1729596665031031,0.0002055361464216,2025-12-15T18:43:04.474984,Medium
Greedy,Hybrid,player2,54,0.000270234213935,0.2247297940430817,2025-12-15T18:43:10.553069,Medium
Hybrid,Greedy,player1,29,0.2905193646748861,0.0001311983380998,2025-12-15T18:43:14.913673,Short
MCTS-500,Minimax,player2,10,0.8629840850830078,0.624765157699585,2025-12-15T18:43:22.353431,Short
Minimax,MCTS-500,player1,9,0.4803361892700195,0.8321672677993774,2025-12-15T18:43:28.084346,Short
MCTS-500,Minimax,player2,14,0.74250670841762,1.1343647752489363,2025-12-15T18:43:41.224041,Short
Minimax,MCTS-500,player1,9,0.6202890872955322,0.978145718574524,2025-12-15T18:43:48.240750,Short
MCTS-500,Minimax,player2,12,0.7230715354283651,0.7249323129653931,2025-12-15T18:43:56.929893,Short
Minimax,MCTS-500,player1,9,0.4716588973999023,0.6588999032974243,2025-12-15T18:44:01.923787,Short
MCTS-500,Minimax,player2,10,0.9115869045257567,0.6455854415893555,2025-12-15T18:44:09.710730,Short
Minimax,MCTS-500,player1,9,0.6604050159454345,1.001665115356445,2025-12-15T18:44:17.019416,Short
MCTS-500,Minimax,player2,10,0.6345135688781738,0.736083984375,2025-12-15T18:44:23.872403,Short
Minimax,MCTS-500,player1,9,0.4176648616790771,0.9072245955467224,2025-12-15T18:44:29.589626,Short
MCTS-500,Minimax,player2,10,0.6285340785980225,0.6999460697174072,2025-12-15T18:44:36.232027,Short
Minimax,MCTS-500,player1,11,0.777306079864502,0.9201627731323242,2025-12-15T18:44:45.496677,Short
MCTS-500,Minimax,player2,10,0.8126567363739013,0.9240214347839356,2025-12-15T18:44:54.180068,Short
Minimax,MCTS-500,player1,9,0.749117660522461,1.0155725479125977,2025-12-15T18:45:01.987947,Short
MCTS-500,Minimax,player2,10,0.542322826385498,0.9069513320922852,2025-12-15T18:45:09.235934,Short
Minimax,MCTS-500,player1,9,0.4201426982879638,0.7693222165107727,2025-12-15T18:45:14.414951,Short
MCTS-500,Minimax,player2,12,0.6847606897354126,1.0804643233617146,2025-12-15T18:45:25.006823,Short
Minimax,MCTS-500,player1,9,0.4094924449920654,0.7131608724594116,2025-12-15T18:45:29.906929,Short
MCTS-500,Minimax,player2,10,0.537782621383667,0.9212220191955568,2025-12-15T18:45:37.203632,Short
Minimax,MCTS-500,player1,9,0.4010445117950439,0.8618194460868835,2025-12-15T18:45:42.656900,Short
MCTS-500,Minimax,player2,12,0.6776593128840128,0.8728105624516805,2025-12-15T18:45:51.962926,Short
Minimax,MCTS-500,player1,9,0.4701780796051025,0.8870877027511597,2025-12-15T18:45:57.863164,Short
MCTS-500,Minimax,player2,10,0.4534248828887939,0.6709520816802979,2025-12-15T18:46:03.485049,Short
Minimax,MCTS-500,player1,9,0.6734375,0.8786630034446716,2025-12-15T18:46:10.366889,Short
MCTS-500,Minimax,player2,10,0.7619697570800781,0.9938955307006836,2025-12-15T18:46:19.149785,Short
Minimax,MCTS-500,player1,11,0.7911683718363444,0.8227744579315186,2025-12-15T18:46:28.015017,Short
MCTS-500,Minimax,player2,10,0.7571994304656983,0.89234299659729,2025-12-15T18:46:36.262729,Short
Minimax,MCTS-500,player1,9,0.3946248531341553,1.053925335407257,2025-12-15T18:46:42.451555,Short
MCTS-500,Minimax,player2,10,0.7660155296325684,0.8464056968688964,2025-12-15T18:46:50.513661,Short
Minimax,MCTS-500,player1,11,0.5434208313624064,1.0029017925262451,2025-12-15T18:46:58.789230,Short
MCTS-500,Minimax,player2,10,0.6403988361358642,0.7921774864196778,2025-12-15T18:47:05.953224,Short
Minimax,MCTS-500,player1,9,0.6699765205383301,1.1356647610664368,2025-12-15T18:47:13.848361,Short
MCTS-500,Minimax,player2,10,0.7489113807678223,0.8131264209747314,2025-12-15T18:47:21.661750,Short
Minimax,MCTS-500,player1,9,0.4090946674346923,0.908357322216034,2025-12-15T18:47:27.340653,Short
